ticket_id,tech,priority,type,tags,created,completed_minutes,eta_minutes,overran,had_followup,reticketed,time_to_reopen_days,redundancy_risk,impact,tech_skill,tech_tags
HIST-3115,Farah,Medium,audit_label,inventory|labeling,2025-09-11T21:03:18Z,11.4,8,1,0,0,0,2,2,3,network|optic
HIST-3116,Ivan,Low,install_server,server|install|rails,2025-09-12T08:03:18Z,35.9,44,0,0,0,0,2,1,1,staging|inventory
HIST-3117,Eli,Medium,reseat_blade,server|repair,2025-09-11T20:03:18Z,12.6,18,0,0,1,7,1,2,2,server|labeling
HIST-3118,Hana,High,audit_label,inventory|labeling,2025-09-12T05:03:18Z,16.0,7,1,0,1,14,0,3,4,hvac|electrical
HIST-3119,Hana,Medium,swap_psu,server|power|electrical,2025-09-12T10:03:18Z,21.4,24,0,0,0,0,0,2,4,hvac|electrical
HIST-3120,Eli,Medium,audit_label,inventory|labeling,2025-09-13T00:03:18Z,4.2,6,0,0,0,0,0,2,2,server|labeling
HIST-3121,Farah,Medium,reseat_blade,server|repair,2025-09-13T04:03:18Z,13.6,15,0,0,0,0,1,2,3,network|optic
HIST-3122,Farah,Medium,audit_label,inventory|labeling,2025-09-12T21:03:18Z,19.0,10,1,1,1,10,1,2,3,network|optic
HIST-3123,Ben,Medium,reseat_blade,server|repair,2025-09-13T10:03:18Z,9.7,15,0,0,0,0,1,2,4,network|cabling
HIST-3124,Gus,High,recable_port,network|cabling|optic,2025-09-12T19:03:18Z,14.6,16,0,0,0,0,1,3,3,server|cabling
HIST-3125,Eli,Critical,reseat_blade,server|repair,2025-09-12T19:03:18Z,10.2,11,0,0,1,13,0,4,2,server|labeling
HIST-3126,Eli,Medium,audit_label,inventory|labeling,2025-09-13T23:03:18Z,9.5,9,0,0,0,0,0,2,2,server|labeling
HIST-3127,Ava,Low,audit_label,inventory|labeling,2025-09-14T01:03:18Z,15.4,10,1,0,0,0,0,1,5,server|network
HIST-3128,Hana,High,swap_psu,server|power|electrical,2025-09-14T06:03:18Z,22.5,22,0,0,0,0,1,3,4,hvac|electrical
HIST-3129,Jia,High,reseat_blade,server|repair,2025-09-14T10:03:18Z,12.4,13,0,0,0,0,0,3,5,server|repair
HIST-3130,Hana,High,swap_psu,server|power|electrical,2025-09-14T09:03:18Z,19.2,19,0,0,0,0,1,3,4,hvac|electrical
HIST-3131,Ava,Low,swap_psu,server|power|electrical,2025-09-13T21:03:18Z,26.1,23,0,0,1,4,1,1,5,server|network
HIST-3132,Hana,Critical,recable_port,network|cabling|optic,2025-09-14T03:03:18Z,9.5,16,0,0,0,0,0,4,4,hvac|electrical
HIST-3133,Eli,Medium,swap_psu,server|power|electrical,2025-09-13T21:03:18Z,8.3,18,0,0,1,0,0,2,2,server|labeling
HIST-3134,Dia,Medium,reseat_blade,server|repair,2025-09-14T04:03:18Z,20.9,18,1,0,0,0,1,2,4,server|install
HIST-3135,Jia,Low,audit_label,inventory|labeling,2025-09-15T09:03:18Z,11.2,14,0,0,0,0,1,1,5,server|repair
HIST-3136,Ava,Medium,swap_psu,server|power|electrical,2025-09-14T16:03:18Z,32.0,22,1,0,0,0,0,2,5,server|network
HIST-3137,Farah,Medium,reseat_blade,server|repair,2025-09-15T08:03:18Z,10.7,13,0,0,0,0,0,2,3,network|optic
HIST-3138,Farah,Medium,audit_label,inventory|labeling,2025-09-14T20:03:18Z,45.1,10,1,0,0,0,0,2,3,network|optic
HIST-3139,Ivan,Medium,swap_psu,server|power|electrical,2025-09-15T05:03:18Z,53.0,22,1,0,0,0,0,2,1,staging|inventory
HIST-3140,Jia,Medium,audit_label,inventory|labeling,2025-09-14T20:03:18Z,13.4,11,1,0,0,0,1,2,5,server|repair
HIST-3141,Eli,Medium,audit_label,inventory|labeling,2025-09-14T21:03:18Z,13.9,8,1,0,0,0,0,2,2,server|labeling
HIST-3142,Ben,Medium,recable_port,network|cabling|optic,2025-09-14T15:03:18Z,25.2,13,1,0,0,0,0,2,4,network|cabling
HIST-3143,Dia,Low,reseat_blade,server|repair,2025-09-14T17:03:18Z,5.9,18,0,0,0,0,2,1,4,server|install
HIST-3144,Ivan,Low,audit_label,inventory|labeling,2025-09-15T02:03:18Z,15.8,11,1,0,0,0,1,1,1,staging|inventory
HIST-3145,Eli,Medium,audit_label,inventory|labeling,2025-09-15T03:03:18Z,13.3,9,1,0,0,0,2,2,2,server|labeling
HIST-3146,Dia,Medium,swap_psu,server|power|electrical,2025-09-16T00:03:18Z,22.3,21,0,0,1,5,2,2,4,server|install
HIST-3147,Dia,Low,swap_psu,server|power|electrical,2025-09-15T22:03:18Z,39.7,22,1,0,0,0,0,1,4,server|install
HIST-3148,Gus,High,audit_label,inventory|labeling,2025-09-15T22:03:18Z,7.6,6,1,0,1,2,0,3,3,server|cabling
HIST-3149,Farah,Low,recable_port,network|cabling|optic,2025-09-16T10:03:18Z,10.6,20,0,0,0,0,0,1,3,network|optic
HIST-3150,Farah,Low,swap_psu,server|power|electrical,2025-09-15T21:03:18Z,20.6,19,0,0,0,0,1,1,3,network|optic
HIST-3151,Gus,Critical,install_server,server|install|rails,2025-09-16T05:03:18Z,66.0,47,1,0,0,0,2,4,3,server|cabling
HIST-3152,Jia,Medium,swap_psu,server|power|electrical,2025-09-16T07:03:18Z,4.6,16,0,0,0,0,1,2,5,server|repair
HIST-3153,Ben,Medium,recable_port,network|cabling|optic,2025-09-15T15:03:18Z,18.6,19,0,0,0,0,2,2,4,network|cabling
HIST-3154,Farah,Low,reseat_blade,server|repair,2025-09-15T22:03:18Z,13.9,20,0,0,0,0,0,1,3,network|optic
HIST-3155,Ava,Medium,recable_port,network|cabling|optic,2025-09-16T09:03:18Z,26.1,18,1,0,0,0,0,2,5,server|network
HIST-3156,Ben,Critical,audit_label,inventory|labeling,2025-09-16T08:03:18Z,5.2,6,0,0,0,0,0,4,4,network|cabling
HIST-3157,Eli,Medium,swap_psu,server|power|electrical,2025-09-16T00:03:18Z,30.4,22,1,0,0,0,2,2,2,server|labeling
HIST-3158,Ben,Medium,reseat_blade,server|repair,2025-09-16T22:03:18Z,8.0,14,0,0,0,0,2,2,4,network|cabling
HIST-3159,Ivan,High,install_server,server|install|rails,2025-09-16T16:03:18Z,39.1,49,0,0,0,0,0,3,1,staging|inventory
HIST-3160,Ava,Critical,install_server,server|install|rails,2025-09-17T08:03:18Z,31.9,32,0,0,0,0,0,4,5,server|network
HIST-3161,Dia,Medium,swap_psu,server|power|electrical,2025-09-17T04:03:18Z,19.4,22,0,0,0,0,2,2,4,server|install
HIST-3162,Farah,High,recable_port,network|cabling|optic,2025-09-17T03:03:18Z,15.3,15,0,0,0,0,1,3,3,network|optic
HIST-3163,Dia,Critical,install_server,server|install|rails,2025-09-16T19:03:18Z,14.7,37,0,0,1,0,0,4,4,server|install
HIST-3164,Chen,Low,audit_label,inventory|labeling,2025-09-17T02:03:18Z,14.0,14,0,0,0,0,0,1,3,hvac|facilities
HIST-3165,Ben,High,recable_port,network|cabling|optic,2025-09-16T20:03:18Z,10.0,17,0,0,0,0,0,3,4,network|cabling
HIST-3166,Gus,Critical,audit_label,inventory|labeling,2025-09-16T18:03:18Z,4.6,6,0,0,1,11,2,4,3,server|cabling
HIST-3167,Jia,Low,audit_label,inventory|labeling,2025-09-16T22:03:18Z,11.3,14,0,1,1,5,2,1,5,server|repair
HIST-3168,Ben,Medium,install_server,server|install|rails,2025-09-17T02:03:18Z,34.4,44,0,0,0,0,1,2,4,network|cabling
HIST-3169,Chen,Medium,swap_psu,server|power|electrical,2025-09-16T22:03:18Z,19.1,20,0,0,0,0,1,2,3,hvac|facilities
HIST-3170,Dia,Medium,install_server,server|install|rails,2025-09-16T21:03:18Z,22.5,47,0,0,0,0,0,2,4,server|install
HIST-3171,Hana,Medium,reseat_blade,server|repair,2025-09-17T07:03:18Z,5.1,12,0,0,1,6,0,2,4,hvac|electrical
HIST-3172,Jia,High,swap_psu,server|power|electrical,2025-09-16T23:03:18Z,11.8,16,0,0,0,0,0,3,5,server|repair
HIST-3173,Chen,Low,recable_port,network|cabling|optic,2025-09-17T09:03:18Z,11.2,15,0,0,0,0,1,1,3,hvac|facilities
HIST-3174,Jia,High,install_server,server|install|rails,2025-09-16T18:03:18Z,16.9,25,0,0,0,0,0,3,5,server|repair
HIST-3175,Jia,Low,reseat_blade,server|repair,2025-09-18T10:03:18Z,12.4,18,0,0,0,0,0,1,5,server|repair
HIST-3176,Farah,Low,install_server,server|install|rails,2025-09-18T05:03:18Z,19.6,32,0,0,0,0,2,1,3,network|optic
HIST-3177,Dia,Medium,install_server,server|install|rails,2025-09-17T23:03:18Z,56.3,39,1,0,0,0,2,2,4,server|install
HIST-3178,Eli,Critical,audit_label,inventory|labeling,2025-09-17T16:03:18Z,10.0,7,1,0,0,0,0,4,2,server|labeling
HIST-3179,Ava,High,install_server,server|install|rails,2025-09-18T01:03:18Z,34.2,33,0,0,0,0,0,3,5,server|network
HIST-3180,Hana,Medium,reseat_blade,server|repair,2025-09-18T09:03:18Z,14.5,15,0,0,0,0,0,2,4,hvac|electrical
HIST-3181,Eli,Low,audit_label,inventory|labeling,2025-09-17T19:03:18Z,7.0,15,0,0,0,0,0,1,2,server|labeling
HIST-3182,Farah,Medium,reseat_blade,server|repair,2025-09-17T20:03:18Z,29.7,15,1,0,0,0,0,2,3,network|optic
HIST-3183,Eli,Medium,swap_psu,server|power|electrical,2025-09-17T23:03:18Z,13.3,17,0,0,0,0,1,2,2,server|labeling
HIST-3184,Jia,Medium,install_server,server|install|rails,2025-09-17T23:03:18Z,33.7,36,0,1,1,1,0,2,5,server|repair
HIST-3185,Hana,Medium,swap_psu,server|power|electrical,2025-09-18T08:03:18Z,21.8,16,1,0,0,0,0,2,4,hvac|electrical
HIST-3186,Dia,High,audit_label,inventory|labeling,2025-09-18T10:03:18Z,10.8,8,1,0,0,0,0,3,4,server|install
HIST-3187,Hana,High,reseat_blade,server|repair,2025-09-18T06:03:18Z,12.1,11,0,0,0,0,1,3,4,hvac|electrical
HIST-3188,Chen,Critical,recable_port,network|cabling|optic,2025-09-17T15:03:18Z,10.1,11,0,0,0,0,1,4,3,hvac|facilities
HIST-3189,Dia,Medium,recable_port,network|cabling|optic,2025-09-19T02:03:18Z,16.1,14,1,0,0,0,2,2,4,server|install
HIST-3190,Dia,Medium,install_server,server|install|rails,2025-09-19T00:03:18Z,19.6,31,0,0,0,0,2,2,4,server|install
HIST-3191,Ivan,Critical,install_server,server|install|rails,2025-09-19T05:03:18Z,25.1,29,0,0,0,0,0,4,1,staging|inventory
HIST-3192,Dia,Low,recable_port,network|cabling|optic,2025-09-19T03:03:18Z,30.6,22,1,0,0,0,0,1,4,server|install
HIST-3193,Ben,Critical,reseat_blade,server|repair,2025-09-18T22:03:18Z,8.2,13,0,0,0,0,0,4,4,network|cabling
HIST-3194,Dia,Low,swap_psu,server|power|electrical,2025-09-19T01:03:18Z,25.9,22,1,0,0,0,1,1,4,server|install
HIST-3195,Dia,High,install_server,server|install|rails,2025-09-18T17:03:18Z,31.0,34,0,0,1,1,0,3,4,server|install
HIST-3196,Ben,Critical,recable_port,network|cabling|optic,2025-09-20T02:03:18Z,27.0,14,1,0,1,0,0,4,4,network|cabling
HIST-3197,Ivan,Critical,swap_psu,server|power|electrical,2025-09-20T08:03:18Z,33.1,17,1,0,0,0,0,4,1,staging|inventory
HIST-3198,Dia,Medium,audit_label,inventory|labeling,2025-09-20T09:03:18Z,5.3,10,0,0,0,0,0,2,4,server|install
HIST-3199,Chen,High,reseat_blade,server|repair,2025-09-20T07:03:18Z,7.8,11,0,0,0,0,0,3,3,hvac|facilities
HIST-3200,Hana,High,recable_port,network|cabling|optic,2025-09-20T01:03:18Z,13.2,13,0,0,0,0,1,3,4,hvac|electrical
HIST-3201,Ava,Low,install_server,server|install|rails,2025-09-20T05:03:18Z,77.1,45,1,0,0,0,0,1,5,server|network
HIST-3202,Gus,Medium,recable_port,network|cabling|optic,2025-09-19T18:03:18Z,15.5,18,0,0,0,0,0,2,3,server|cabling
HIST-3203,Ivan,High,install_server,server|install|rails,2025-09-20T07:03:18Z,28.0,25,0,0,0,0,0,3,1,staging|inventory
HIST-3204,Jia,Medium,recable_port,network|cabling|optic,2025-09-20T07:03:18Z,20.3,18,0,0,0,0,0,2,5,server|repair
HIST-3205,Gus,High,reseat_blade,server|repair,2025-09-20T05:03:18Z,36.0,19,1,0,1,5,1,3,3,server|cabling
HIST-3206,Hana,Medium,install_server,server|install|rails,2025-09-20T01:03:18Z,29.7,44,0,0,0,0,0,2,4,hvac|electrical
HIST-3207,Jia,Low,audit_label,inventory|labeling,2025-09-21T07:03:18Z,12.9,10,1,0,1,6,0,1,5,server|repair
HIST-3208,Jia,Critical,swap_psu,server|power|electrical,2025-09-22T09:03:18Z,22.4,21,0,0,0,0,1,4,5,server|repair
HIST-3209,Jia,Low,swap_psu,server|power|electrical,2025-09-21T21:03:18Z,18.1,18,0,0,0,0,2,1,5,server|repair
HIST-3210,Jia,Medium,audit_label,inventory|labeling,2025-09-22T02:03:18Z,15.9,10,1,0,0,0,1,2,5,server|repair
HIST-3211,Dia,Medium,swap_psu,server|power|electrical,2025-09-21T19:03:18Z,30.2,20,1,0,1,10,2,2,4,server|install
HIST-3212,Dia,Low,install_server,server|install|rails,2025-09-22T08:03:18Z,25.9,43,0,0,0,0,0,1,4,server|install
HIST-3213,Dia,Low,recable_port,network|cabling|optic,2025-09-21T19:03:18Z,28.7,16,1,0,0,0,2,1,4,server|install
HIST-3214,Ben,High,reseat_blade,server|repair,2025-09-21T18:03:18Z,19.7,16,1,0,0,0,1,3,4,network|cabling
HIST-3215,Hana,Medium,audit_label,inventory|labeling,2025-09-21T18:03:18Z,20.9,12,1,0,0,0,1,2,4,hvac|electrical
HIST-3216,Eli,High,recable_port,network|cabling|optic,2025-09-22T02:03:18Z,11.6,17,0,0,0,0,0,3,2,server|labeling
HIST-3217,Hana,Low,install_server,server|install|rails,2025-09-21T23:03:18Z,70.9,52,1,0,0,0,2,1,4,hvac|electrical
HIST-3218,Chen,Medium,swap_psu,server|power|electrical,2025-09-22T07:03:18Z,15.5,20,0,0,0,0,0,2,3,hvac|facilities
HIST-3219,Gus,Medium,install_server,server|install|rails,2025-09-22T09:03:18Z,19.7,41,0,0,0,0,0,2,3,server|cabling
HIST-3220,Chen,Medium,audit_label,inventory|labeling,2025-09-22T16:03:18Z,8.3,10,0,0,0,0,1,2,3,hvac|facilities
HIST-3221,Gus,Critical,install_server,server|install|rails,2025-09-23T04:03:18Z,25.2,34,0,0,1,10,2,4,3,server|cabling
HIST-3222,Ben,High,recable_port,network|cabling|optic,2025-09-23T01:03:18Z,32.6,15,1,0,0,0,2,3,4,network|cabling
HIST-3223,Farah,Low,recable_port,network|cabling|optic,2025-09-23T06:03:18Z,27.9,23,1,0,0,0,0,1,3,network|optic
HIST-3224,Ben,Medium,reseat_blade,server|repair,2025-09-23T04:03:18Z,23.6,15,1,0,0,0,1,2,4,network|cabling
HIST-3225,Gus,Low,audit_label,inventory|labeling,2025-09-23T15:03:18Z,4.8,11,0,0,0,0,0,1,3,server|cabling
HIST-3226,Hana,Low,audit_label,inventory|labeling,2025-09-24T03:03:18Z,36.3,13,1,0,0,0,1,1,4,hvac|electrical
HIST-3227,Gus,Medium,reseat_blade,server|repair,2025-09-23T23:03:18Z,6.3,16,0,0,0,0,1,2,3,server|cabling
HIST-3228,Ivan,High,install_server,server|install|rails,2025-09-24T06:03:18Z,28.2,41,0,0,0,0,0,3,1,staging|inventory
HIST-3229,Eli,Low,swap_psu,server|power|electrical,2025-09-24T04:03:18Z,30.2,21,1,0,0,0,1,1,2,server|labeling
HIST-3230,Hana,Critical,recable_port,network|cabling|optic,2025-09-23T17:03:18Z,11.8,14,0,0,0,0,2,4,4,hvac|electrical
HIST-3231,Jia,Low,reseat_blade,server|repair,2025-09-24T09:03:18Z,16.6,16,0,0,0,0,2,1,5,server|repair
HIST-3232,Eli,High,swap_psu,server|power|electrical,2025-09-23T22:03:18Z,11.3,18,0,0,0,0,2,3,2,server|labeling
HIST-3233,Ben,Medium,audit_label,inventory|labeling,2025-09-23T22:03:18Z,11.2,9,1,0,0,0,0,2,4,network|cabling
HIST-3234,Chen,High,recable_port,network|cabling|optic,2025-09-24T03:03:18Z,8.0,15,0,0,0,0,0,3,3,hvac|facilities
HIST-3235,Hana,Critical,install_server,server|install|rails,2025-09-24T16:03:18Z,49.7,36,1,0,0,0,0,4,4,hvac|electrical
HIST-3236,Chen,High,swap_psu,server|power|electrical,2025-09-24T20:03:18Z,17.4,23,0,0,0,0,0,3,3,hvac|facilities
HIST-3237,Ivan,Critical,reseat_blade,server|repair,2025-09-24T20:03:18Z,15.5,13,1,0,0,0,2,4,1,staging|inventory
HIST-3238,Ivan,Critical,audit_label,inventory|labeling,2025-09-24T21:03:18Z,15.5,6,1,0,0,0,0,4,1,staging|inventory
HIST-3239,Ava,Medium,install_server,server|install|rails,2025-09-24T17:03:18Z,37.7,31,1,0,0,0,1,2,5,server|network
HIST-3240,Ben,Medium,audit_label,inventory|labeling,2025-09-25T02:03:18Z,12.1,10,1,0,0,0,1,2,4,network|cabling
HIST-3241,Jia,High,install_server,server|install|rails,2025-09-25T02:03:18Z,50.3,35,1,0,0,0,0,3,5,server|repair
HIST-3242,Dia,Medium,install_server,server|install|rails,2025-09-24T23:03:18Z,29.8,30,0,0,0,0,0,2,4,server|install
HIST-3243,Farah,Medium,reseat_blade,server|repair,2025-09-25T00:03:18Z,10.8,14,0,0,1,6,0,2,3,network|optic
HIST-3244,Eli,Medium,swap_psu,server|power|electrical,2025-09-25T08:03:18Z,41.0,23,1,0,1,0,1,2,2,server|labeling
HIST-3245,Jia,High,reseat_blade,server|repair,2025-09-25T04:03:18Z,17.1,13,1,0,0,0,0,3,5,server|repair
HIST-3246,Ava,Medium,install_server,server|install|rails,2025-09-25T01:03:18Z,28.5,40,0,0,0,0,1,2,5,server|network
HIST-3247,Jia,Medium,recable_port,network|cabling|optic,2025-09-25T09:03:18Z,15.5,17,0,0,0,0,0,2,5,server|repair
HIST-3248,Farah,High,audit_label,inventory|labeling,2025-09-26T00:03:18Z,4.0,8,0,0,0,0,2,3,3,network|optic
HIST-3249,Gus,High,audit_label,inventory|labeling,2025-09-26T04:03:18Z,8.0,6,1,0,0,0,1,3,3,server|cabling
HIST-3250,Dia,High,install_server,server|install|rails,2025-09-26T10:03:18Z,38.0,33,1,0,0,0,0,3,4,server|install
HIST-3251,Hana,Critical,recable_port,network|cabling|optic,2025-09-26T01:03:18Z,9.3,16,0,0,0,0,1,4,4,hvac|electrical
HIST-3252,Chen,Low,audit_label,inventory|labeling,2025-09-25T19:03:18Z,22.5,9,1,0,1,14,0,1,3,hvac|facilities
HIST-3253,Ivan,Critical,install_server,server|install|rails,2025-09-25T15:03:18Z,33.3,38,0,0,0,0,2,4,1,staging|inventory
HIST-3254,Ivan,Medium,audit_label,inventory|labeling,2025-09-26T05:03:18Z,6.7,8,0,0,1,8,1,2,1,staging|inventory
HIST-3255,Dia,Critical,audit_label,inventory|labeling,2025-09-25T15:03:18Z,9.6,6,1,0,0,0,0,4,4,server|install
HIST-3256,Gus,High,recable_port,network|cabling|optic,2025-09-25T19:03:18Z,23.3,13,1,0,1,4,0,3,3,server|cabling
HIST-3257,Jia,Medium,reseat_blade,server|repair,2025-09-26T05:03:18Z,10.2,15,0,0,0,0,0,2,5,server|repair
HIST-3258,Gus,Medium,install_server,server|install|rails,2025-09-26T08:03:18Z,11.3,37,0,0,0,0,1,2,3,server|cabling
HIST-3259,Ava,Medium,recable_port,network|cabling|optic,2025-09-25T16:03:18Z,16.3,17,0,0,0,0,1,2,5,server|network
HIST-3260,Jia,Medium,reseat_blade,server|repair,2025-09-26T09:03:18Z,8.5,17,0,0,0,0,0,2,5,server|repair
HIST-3261,Ivan,High,audit_label,inventory|labeling,2025-09-27T07:03:18Z,9.3,9,0,0,0,0,0,3,1,staging|inventory
HIST-3262,Dia,Low,install_server,server|install|rails,2025-09-27T03:03:18Z,27.2,48,0,0,0,0,1,1,4,server|install
HIST-3263,Gus,Medium,reseat_blade,server|repair,2025-09-26T19:03:18Z,12.6,17,0,0,0,0,2,2,3,server|cabling
HIST-3264,Farah,Critical,swap_psu,server|power|electrical,2025-09-27T02:03:18Z,7.4,12,0,1,1,9,0,4,3,network|optic
HIST-3265,Ava,Medium,recable_port,network|cabling|optic,2025-09-27T04:03:18Z,13.2,18,0,0,0,0,0,2,5,server|network
HIST-3266,Chen,Low,recable_port,network|cabling|optic,2025-09-26T16:03:18Z,9.2,21,0,0,0,0,1,1,3,hvac|facilities
HIST-3267,Gus,Medium,audit_label,inventory|labeling,2025-09-27T07:03:18Z,12.9,6,1,0,0,0,0,2,3,server|cabling
HIST-3268,Ava,Critical,recable_port,network|cabling|optic,2025-09-26T22:03:18Z,10.7,16,0,0,0,0,0,4,5,server|network
HIST-3269,Gus,Low,swap_psu,server|power|electrical,2025-09-26T16:03:18Z,39.8,23,1,0,0,0,1,1,3,server|cabling
HIST-3270,Ivan,Medium,swap_psu,server|power|electrical,2025-09-26T18:03:18Z,26.8,23,1,0,1,0,1,2,1,staging|inventory
HIST-3271,Ava,Medium,audit_label,inventory|labeling,2025-09-27T08:03:18Z,8.3,11,0,0,0,0,0,2,5,server|network
HIST-3272,Ivan,Medium,swap_psu,server|power|electrical,2025-09-26T18:03:18Z,23.5,22,0,0,0,0,0,2,1,staging|inventory
HIST-3273,Eli,Medium,install_server,server|install|rails,2025-09-28T08:03:18Z,43.3,40,0,0,0,0,1,2,2,server|labeling
HIST-3274,Ben,Medium,recable_port,network|cabling|optic,2025-09-27T17:03:18Z,21.1,15,1,0,0,0,1,2,4,network|cabling
HIST-3275,Eli,High,swap_psu,server|power|electrical,2025-09-28T10:03:18Z,15.4,16,0,0,0,0,1,3,2,server|labeling
HIST-3276,Gus,High,reseat_blade,server|repair,2025-09-28T04:03:18Z,16.3,13,1,0,0,0,0,3,3,server|cabling
HIST-3277,Hana,Low,install_server,server|install|rails,2025-09-27T18:03:18Z,46.7,29,1,0,0,0,0,1,4,hvac|electrical
HIST-3278,Ava,Medium,swap_psu,server|power|electrical,2025-09-27T19:03:18Z,32.1,19,1,0,0,0,1,2,5,server|network
HIST-3279,Ivan,Medium,recable_port,network|cabling|optic,2025-09-28T02:03:18Z,16.9,16,0,0,0,0,0,2,1,staging|inventory
HIST-3280,Ava,Critical,reseat_blade,server|repair,2025-09-28T10:03:18Z,14.6,16,0,0,0,0,0,4,5,server|network
HIST-3281,Chen,Medium,install_server,server|install|rails,2025-09-28T01:03:18Z,51.8,47,0,0,0,0,2,2,3,hvac|facilities
HIST-3282,Chen,High,audit_label,inventory|labeling,2025-09-27T17:03:18Z,8.9,8,0,0,0,0,2,3,3,hvac|facilities
HIST-3283,Gus,Medium,install_server,server|install|rails,2025-09-28T04:03:18Z,34.6,45,0,0,0,0,0,2,3,server|cabling
HIST-3284,Ava,Medium,reseat_blade,server|repair,2025-09-28T08:03:18Z,10.3,13,0,0,0,0,0,2,5,server|network
HIST-3285,Ben,Low,install_server,server|install|rails,2025-09-29T07:03:18Z,27.0,36,0,0,1,0,0,1,4,network|cabling
HIST-3286,Ava,Medium,audit_label,inventory|labeling,2025-09-28T17:03:18Z,17.6,7,1,0,0,0,0,2,5,server|network
HIST-3287,Hana,High,recable_port,network|cabling|optic,2025-09-29T06:03:18Z,21.2,16,1,0,0,0,1,3,4,hvac|electrical
HIST-3288,Hana,Medium,audit_label,inventory|labeling,2025-09-29T04:03:18Z,7.4,7,0,0,0,0,0,2,4,hvac|electrical
HIST-3289,Ava,Low,install_server,server|install|rails,2025-09-29T06:03:18Z,41.6,45,0,0,0,0,0,1,5,server|network
HIST-3290,Ava,Low,swap_psu,server|power|electrical,2025-09-28T16:03:18Z,71.3,27,1,0,1,8,2,1,5,server|network
HIST-3291,Hana,Critical,recable_port,network|cabling|optic,2025-09-28T20:03:18Z,7.2,11,0,0,0,0,1,4,4,hvac|electrical
HIST-3292,Dia,Medium,swap_psu,server|power|electrical,2025-09-29T10:03:18Z,40.5,19,1,0,0,0,0,2,4,server|install
HIST-3293,Chen,Low,install_server,server|install|rails,2025-09-29T02:03:18Z,48.4,48,0,0,0,0,1,1,3,hvac|facilities
HIST-3294,Chen,Medium,swap_psu,server|power|electrical,2025-09-29T03:03:18Z,15.8,22,0,0,0,0,0,2,3,hvac|facilities
HIST-3295,Ava,Critical,reseat_blade,server|repair,2025-09-29T06:03:18Z,12.3,14,0,0,0,0,1,4,5,server|network
HIST-3296,Dia,Critical,reseat_blade,server|repair,2025-09-29T04:03:18Z,14.9,11,1,0,1,0,1,4,4,server|install
HIST-3297,Hana,Low,recable_port,network|cabling|optic,2025-09-29T09:03:18Z,18.0,19,0,0,0,0,0,1,4,hvac|electrical
HIST-3298,Ava,Low,install_server,server|install|rails,2025-09-29T05:03:18Z,59.6,42,1,0,0,0,0,1,5,server|network
HIST-3299,Ava,Medium,recable_port,network|cabling|optic,2025-09-29T01:03:18Z,28.7,22,1,0,0,0,1,2,5,server|network
HIST-3300,Chen,High,reseat_blade,server|repair,2025-09-28T19:03:18Z,14.7,15,0,0,0,0,1,3,3,hvac|facilities
HIST-3301,Jia,High,install_server,server|install|rails,2025-09-29T00:03:18Z,44.2,33,1,0,0,0,2,3,5,server|repair
HIST-3302,Gus,High,recable_port,network|cabling|optic,2025-09-29T03:03:18Z,8.6,16,0,0,0,0,1,3,3,server|cabling
HIST-3303,Jia,Medium,recable_port,network|cabling|optic,2025-09-29T18:03:18Z,31.7,16,1,0,0,0,0,2,5,server|repair
HIST-3304,Ben,Low,recable_port,network|cabling|optic,2025-09-29T23:03:18Z,37.1,21,1,0,1,14,0,1,4,network|cabling
HIST-3305,Jia,Medium,reseat_blade,server|repair,2025-09-29T17:03:18Z,16.3,16,0,0,0,0,0,2,5,server|repair
HIST-3306,Eli,Low,reseat_blade,server|repair,2025-09-30T09:03:18Z,16.0,15,0,0,1,0,0,1,2,server|labeling
HIST-3307,Farah,Low,swap_psu,server|power|electrical,2025-09-30T00:03:18Z,13.1,24,0,0,0,0,0,1,3,network|optic
HIST-3308,Chen,Low,recable_port,network|cabling|optic,2025-09-30T04:03:18Z,16.5,18,0,0,0,0,2,1,3,hvac|facilities
HIST-3309,Chen,Medium,install_server,server|install|rails,2025-09-29T18:03:18Z,57.1,42,1,0,1,10,1,2,3,hvac|facilities
HIST-3310,Chen,Medium,install_server,server|install|rails,2025-09-29T15:03:18Z,49.2,36,1,0,0,0,1,2,3,hvac|facilities
HIST-3311,Hana,Low,reseat_blade,server|repair,2025-09-29T18:03:18Z,4.7,17,0,0,0,0,0,1,4,hvac|electrical
HIST-3312,Farah,Critical,recable_port,network|cabling|optic,2025-09-29T23:03:18Z,20.0,12,1,0,0,0,0,4,3,network|optic
HIST-3313,Farah,High,recable_port,network|cabling|optic,2025-09-30T10:03:18Z,12.0,11,0,0,0,0,0,3,3,network|optic
HIST-3314,Jia,Low,reseat_blade,server|repair,2025-09-29T21:03:18Z,15.8,21,0,0,0,0,1,1,5,server|repair
HIST-3315,Ivan,Low,reseat_blade,server|repair,2025-09-29T16:03:18Z,10.1,18,0,0,0,0,2,1,1,staging|inventory
HIST-3316,Jia,Medium,audit_label,inventory|labeling,2025-09-30T04:03:18Z,12.0,12,0,0,0,0,2,2,5,server|repair
HIST-3317,Farah,Low,recable_port,network|cabling|optic,2025-10-01T08:03:18Z,14.9,21,0,0,0,0,0,1,3,network|optic
HIST-3318,Ben,Medium,recable_port,network|cabling|optic,2025-09-30T17:03:18Z,19.9,16,1,0,0,0,1,2,4,network|cabling
